WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
train epoch=0, loader_type='Both', approx_losses.avg=0.00013202449680852984, constraint_losses.avg=4.8353801575551245e-05
train epoch=128, loader_type='Both', approx_losses.avg=0.00012060811520519016, constraint_losses.avg=4.772971341148987e-05
------------------------- test Main, avg_test_AL=0.00012155046261862701, avg_test_CL=9.360768793404306e-05, max_test_CL=0.00626455619931221
------------------------- test un normalized Main, avg_test_AL_un_norm=8.857442611591942, avg_test_CL_un_norm=6.821238701155108, max_test_CL_un_norm=456.50130870565283
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.18972149722219e-06, max_test_CL=5.611720189335756e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5967890748771917, max_test_CL_un_norm=4.089288383677387
train epoch=129, loader_type='Both', approx_losses.avg=0.0001206122258727047, constraint_losses.avg=4.768892699812857e-05
------------------------- test Main, avg_test_AL=0.00012153783326457424, avg_test_CL=9.358263743712892e-05, max_test_CL=0.006265848875045776
------------------------- test un normalized Main, avg_test_AL_un_norm=8.856522332020946, avg_test_CL_un_norm=6.819413283713572, max_test_CL_un_norm=456.59550849866326
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.184896972312394e-06, max_test_CL=5.6129705626517534e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5964375077777686, max_test_CL_un_norm=4.090199475310789
train epoch=130, loader_type='Both', approx_losses.avg=0.00012061479743357586, constraint_losses.avg=4.7673212870861227e-05
------------------------- test Main, avg_test_AL=0.00012152413439834132, avg_test_CL=9.358231504875736e-05, max_test_CL=0.0062662167474627495
------------------------- test un normalized Main, avg_test_AL_un_norm=8.855524062828612, avg_test_CL_un_norm=6.819389788992653, max_test_CL_un_norm=456.62232627514
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.183598068135734e-06, max_test_CL=5.614578185486607e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5963428574581026, max_test_CL_un_norm=4.091371027958911
train epoch=131, loader_type='Both', approx_losses.avg=0.00012062833703373418, constraint_losses.avg=4.761247115479025e-05
------------------------- test Main, avg_test_AL=0.00012169552674531126, avg_test_CL=9.327814999815053e-05, max_test_CL=0.006260470952838659
------------------------- test un normalized Main, avg_test_AL_un_norm=8.868013508346065, avg_test_CL_un_norm=6.797225121728332, max_test_CL_un_norm=456.2036462487125
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.163356996035543e-06, max_test_CL=5.517548561329022e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5948678817803652, max_test_CL_un_norm=4.020664985668832
train epoch=132, loader_type='Both', approx_losses.avg=0.00012055355991100124, constraint_losses.avg=4.773177459569452e-05
------------------------- test Main, avg_test_AL=0.00012151193845708575, avg_test_CL=9.356437922964122e-05, max_test_CL=0.00626851012930274
------------------------- test un normalized Main, avg_test_AL_un_norm=8.854635301194628, avg_test_CL_un_norm=6.8180828146684895, max_test_CL_un_norm=456.7894393922132
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.177980559314069e-06, max_test_CL=5.626956408377737e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5959335059271681, max_test_CL_un_norm=4.100391086186044
train epoch=133, loader_type='Both', approx_losses.avg=0.00012061234891168877, constraint_losses.avg=4.765004617250284e-05
------------------------- test Main, avg_test_AL=0.00012148864033793716, avg_test_CL=9.358203144092991e-05, max_test_CL=0.006266424432396889
------------------------- test un normalized Main, avg_test_AL_un_norm=8.852937553404303, avg_test_CL_un_norm=6.819369129106391, max_test_CL_un_norm=456.63745459904237
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.18140856640026e-06, max_test_CL=5.6288343330379575e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5961833077178712, max_test_CL_un_norm=4.101759615589706
train epoch=134, loader_type='Both', approx_losses.avg=0.00012047454927140654, constraint_losses.avg=4.770480364522738e-05
------------------------- test Main, avg_test_AL=0.00012152620257651004, avg_test_CL=9.34767067718183e-05, max_test_CL=0.006270284298807383
------------------------- test un normalized Main, avg_test_AL_un_norm=8.855674750235643, avg_test_CL_un_norm=6.81169409274567, max_test_CL_un_norm=456.9187495299245
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.164797649875766e-06, max_test_CL=5.601455268333666e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5949728611076004, max_test_CL_un_norm=4.0818082572925345
train epoch=135, loader_type='Both', approx_losses.avg=0.00012090568517478893, constraint_losses.avg=4.746081695373591e-05
------------------------- test Main, avg_test_AL=0.00012136105511321338, avg_test_CL=9.377497228822351e-05, max_test_CL=0.006256897002458572
------------------------- test un normalized Main, avg_test_AL_un_norm=8.843640408727827, avg_test_CL_un_norm=6.83342881554987, max_test_CL_un_norm=455.9431853408873
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.21059567033977e-06, max_test_CL=5.6652494095033035e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.598310185517276, max_test_CL_un_norm=4.128295423995485
train epoch=136, loader_type='Both', approx_losses.avg=0.00012040522635883434, constraint_losses.avg=4.788885270993757e-05
------------------------- test Main, avg_test_AL=0.00011976320989139388, avg_test_CL=9.545666127159213e-05, max_test_CL=0.006049201358109713
------------------------- test un normalized Main, avg_test_AL_un_norm=8.727204583341639, avg_test_CL_un_norm=6.9559743202361615, max_test_CL_un_norm=440.8082970888663
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.628651336954452e-06, max_test_CL=5.8738645748235285e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.628774109828395, max_test_CL_un_norm=4.280314397891095
train epoch=137, loader_type='Both', approx_losses.avg=0.00012110716503102883, constraint_losses.avg=4.7474947071769126e-05
------------------------- test Main, avg_test_AL=0.0001214571206577042, avg_test_CL=9.354336867824564e-05, max_test_CL=0.006271681748330593
------------------------- test un normalized Main, avg_test_AL_un_norm=8.850640723445668, avg_test_CL_un_norm=6.816551763408786, max_test_CL_un_norm=457.0205597463603
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.15088439548095e-06, max_test_CL=5.588748535956256e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.593958995521465, max_test_CL_un_norm=4.072548904605033
train epoch=138, loader_type='Both', approx_losses.avg=0.00012046801741627629, constraint_losses.avg=4.7646668138599674e-05
------------------------- test Main, avg_test_AL=0.00012147251643227098, avg_test_CL=9.349134761494504e-05, max_test_CL=0.006271700374782085
------------------------- test un normalized Main, avg_test_AL_un_norm=8.851762643138755, avg_test_CL_un_norm=6.812760969352246, max_test_CL_un_norm=457.0219356377628
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.144607297620787e-06, max_test_CL=5.5665357649559155e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5935015814899248, max_test_CL_un_norm=4.056362235445735
train epoch=139, loader_type='Both', approx_losses.avg=0.00012043945815486718, constraint_losses.avg=4.7672652630555806e-05
------------------------- test Main, avg_test_AL=0.00012144567866735878, avg_test_CL=9.350475929289725e-05, max_test_CL=0.006271285004913807
------------------------- test un normalized Main, avg_test_AL_un_norm=8.849806980626383, avg_test_CL_un_norm=6.813738264434493, max_test_CL_un_norm=456.9916665053426
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.14405234887916e-06, max_test_CL=5.55848928343039e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5934611421558587, max_test_CL_un_norm=4.050498884560445
train epoch=140, loader_type='Both', approx_losses.avg=0.00012044722636993456, constraint_losses.avg=4.76768702180365e-05
------------------------- test Main, avg_test_AL=0.00012143475559301864, avg_test_CL=9.347159986558217e-05, max_test_CL=0.006271134130656719
------------------------- test un normalized Main, avg_test_AL_un_norm=8.849010966132719, avg_test_CL_un_norm=6.81132190670149, max_test_CL_un_norm=456.98065979663147
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.139279316241144e-06, max_test_CL=5.5441007134504616e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.59311332846987, max_test_CL_un_norm=4.0400137523477975
train epoch=141, loader_type='Both', approx_losses.avg=0.00012044849935253816, constraint_losses.avg=4.7689951239532554e-05
------------------------- test Main, avg_test_AL=0.00012133762471048027, avg_test_CL=9.358962151121063e-05, max_test_CL=0.006272550206631422
------------------------- test un normalized Main, avg_test_AL_un_norm=8.841932984387736, avg_test_CL_un_norm=6.819922228899945, max_test_CL_un_norm=457.0838528944473
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.145138086281812e-06, max_test_CL=5.5748103477526456e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5935402599220061, max_test_CL_un_norm=4.062391975403308
train epoch=142, loader_type='Both', approx_losses.avg=0.00012061036178760881, constraint_losses.avg=4.7563317583043256e-05
------------------------- test Main, avg_test_AL=0.00012150701896528648, avg_test_CL=9.323768681843526e-05, max_test_CL=0.006267160642892122
------------------------- test un normalized Main, avg_test_AL_un_norm=8.854276832190079, avg_test_CL_un_norm=6.794276581387686, max_test_CL_un_norm=456.69109340311263
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.12331039665759e-06, max_test_CL=5.4856285714777187e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5919496653703591, max_test_CL_un_norm=3.9974048293424196
train epoch=143, loader_type='Both', approx_losses.avg=0.00012042519531355033, constraint_losses.avg=4.7705438293633054e-05
------------------------- test Main, avg_test_AL=0.00012137764023081221, avg_test_CL=9.346641328318083e-05, max_test_CL=0.0062691327184438705
------------------------- test un normalized Main, avg_test_AL_un_norm=8.844848936869637, avg_test_CL_un_norm=6.8109439890983206, max_test_CL_un_norm=456.83483341982173
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.137835740276156e-06, max_test_CL=5.5413049267372116e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5930081335399892, max_test_CL_un_norm=4.03797655462693
train epoch=144, loader_type='Both', approx_losses.avg=0.00012043444969158228, constraint_losses.avg=4.7706268434200276e-05
------------------------- test Main, avg_test_AL=0.00012129961697017766, avg_test_CL=9.354982115960198e-05, max_test_CL=0.006271785590797663
------------------------- test un normalized Main, avg_test_AL_un_norm=8.839163400280043, avg_test_CL_un_norm=6.817021922998305, max_test_CL_un_norm=457.0281271747015
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.13902018456858e-06, max_test_CL=5.566491381614469e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5930944459211163, max_test_CL_un_norm=4.056329829591977
train epoch=145, loader_type='Both', approx_losses.avg=0.0001204630922460753, constraint_losses.avg=4.76391558817889e-05
------------------------- test Main, avg_test_AL=0.00012144026445741574, avg_test_CL=9.32534097224722e-05, max_test_CL=0.006269302684813738
------------------------- test un normalized Main, avg_test_AL_un_norm=8.849412433872155, avg_test_CL_un_norm=6.795422336547709, max_test_CL_un_norm=456.84721400060766
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.117158583178075e-06, max_test_CL=5.4803764214739203e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5915013795551183, max_test_CL_un_norm=3.9935775689786843
train epoch=146, loader_type='Both', approx_losses.avg=0.00012043249466105841, constraint_losses.avg=4.770706544329028e-05
------------------------- test Main, avg_test_AL=0.00012125007567146317, avg_test_CL=9.357027013723229e-05, max_test_CL=0.006271672435104847
------------------------- test un normalized Main, avg_test_AL_un_norm=8.83555323259202, avg_test_CL_un_norm=6.8185120760173925, max_test_CL_un_norm=457.0198718014357
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.137978488679032e-06, max_test_CL=5.566669278778136e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5930185351482659, max_test_CL_un_norm=4.0564594537836145
train epoch=147, loader_type='Both', approx_losses.avg=0.00012060794892553646, constraint_losses.avg=4.758834252783027e-05
------------------------- test Main, avg_test_AL=0.00012120664725043095, avg_test_CL=9.358523095127192e-05, max_test_CL=0.006269821897149086
------------------------- test un normalized Main, avg_test_AL_un_norm=8.832388596238417, avg_test_CL_un_norm=6.819602312940068, max_test_CL_un_norm=456.88504459244706
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.141007108589005e-06, max_test_CL=5.5840708228060976e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5932392334417586, max_test_CL_un_norm=4.0691402145072155
train epoch=148, loader_type='Both', approx_losses.avg=0.00012048204286492407, constraint_losses.avg=4.7645425224526125e-05
------------------------- test Main, avg_test_AL=0.00012120642627297774, avg_test_CL=9.356776375686548e-05, max_test_CL=0.006271549500524998
------------------------- test un normalized Main, avg_test_AL_un_norm=8.832372521642839, avg_test_CL_un_norm=6.818329448632004, max_test_CL_un_norm=457.0109285645374
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.135890165360315e-06, max_test_CL=5.575655814027414e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5928663589615819, max_test_CL_un_norm=4.06300816867401
train epoch=149, loader_type='Both', approx_losses.avg=0.00012045110868856436, constraint_losses.avg=4.7624685663668926e-05
------------------------- test Main, avg_test_AL=0.00012138049045476418, avg_test_CL=9.322471400539634e-05, max_test_CL=0.006269312463700771
------------------------- test un normalized Main, avg_test_AL_un_norm=8.845056649617328, avg_test_CL_un_norm=6.793331233042376, max_test_CL_un_norm=456.8479018155704
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.110716576519295e-06, max_test_CL=5.4753912991145626e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5910319468736668, max_test_CL_un_norm=3.9899449764777595
train epoch=150, loader_type='Both', approx_losses.avg=0.00012041884182193798, constraint_losses.avg=4.76599522004281e-05
------------------------- test Main, avg_test_AL=0.00012142773770524018, avg_test_CL=9.312114580248965e-05, max_test_CL=0.0062718139961361885
------------------------- test un normalized Main, avg_test_AL_un_norm=8.8484995781249, avg_test_CL_un_norm=6.785784169093692, max_test_CL_un_norm=457.0301910296673
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.098433936929883e-06, max_test_CL=5.459128806251101e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5901369050326667, max_test_CL_un_norm=3.9780943052121143
train epoch=151, loader_type='Both', approx_losses.avg=0.00012041762849086866, constraint_losses.avg=4.7654339647297525e-05
------------------------- test Main, avg_test_AL=0.00012141868681615576, avg_test_CL=9.311639522584736e-05, max_test_CL=0.006272361613810062
------------------------- test un normalized Main, avg_test_AL_un_norm=8.847840037335319, avg_test_CL_un_norm=6.785437988185044, max_test_CL_un_norm=457.0700931416288
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.096940530868403e-06, max_test_CL=5.463445631903596e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5900280797514809, max_test_CL_un_norm=3.981239919073255
train epoch=152, loader_type='Both', approx_losses.avg=0.00012046710134203, constraint_losses.avg=4.7607528434171055e-05
------------------------- test Main, avg_test_AL=0.00012147669928453552, avg_test_CL=9.301902276201979e-05, max_test_CL=0.0062681324779987335
------------------------- test un normalized Main, avg_test_AL_un_norm=8.852067418071, avg_test_CL_un_norm=6.778342407701134, max_test_CL_un_norm=456.76192895801336
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.095040876815673e-06, max_test_CL=5.427949508884922e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5898896514423261, max_test_CL_un_norm=3.9553737834053933
train epoch=153, loader_type='Both', approx_losses.avg=0.00012040403486095048, constraint_losses.avg=4.7660646706866655e-05
------------------------- test Main, avg_test_AL=0.00012148178151798783, avg_test_CL=9.302579520383514e-05, max_test_CL=0.006266273558139801
------------------------- test un normalized Main, avg_test_AL_un_norm=8.852437794234174, avg_test_CL_un_norm=6.778835921841851, max_test_CL_un_norm=456.62645215680567
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.098262994419958e-06, max_test_CL=5.426105417427607e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5901244488519515, max_test_CL_un_norm=3.9540298983281814
train epoch=154, loader_type='Both', approx_losses.avg=0.00012037773167027072, constraint_losses.avg=4.7730628794404707e-05
------------------------- test Main, avg_test_AL=0.00012116445917033359, avg_test_CL=9.354735615013387e-05, max_test_CL=0.006273692473769188
------------------------- test un normalized Main, avg_test_AL_un_norm=8.829314330892487, avg_test_CL_un_norm=6.816842338489981, max_test_CL_un_norm=457.16710381588047
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.128174138244403e-06, max_test_CL=5.588525891653262e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5923040880918871, max_test_CL_un_norm=4.072386553667948
train epoch=155, loader_type='Both', approx_losses.avg=0.00012046606435095392, constraint_losses.avg=4.7582606801976606e-05
------------------------- test Main, avg_test_AL=0.00012144679430199145, avg_test_CL=9.30080746530142e-05, max_test_CL=0.006269302684813738
------------------------- test un normalized Main, avg_test_AL_un_norm=8.849888255946452, avg_test_CL_un_norm=6.777544646667944, max_test_CL_un_norm=456.84721400060766
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.091428137638524e-06, max_test_CL=5.4397245548898354e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5896263888863371, max_test_CL_un_norm=3.96395442719255
train epoch=156, loader_type='Both', approx_losses.avg=0.00012038396839800823, constraint_losses.avg=4.770622505909867e-05
------------------------- test Main, avg_test_AL=0.00012114359400303964, avg_test_CL=9.353729065086469e-05, max_test_CL=0.006274004466831684
------------------------- test un normalized Main, avg_test_AL_un_norm=8.827793873275462, avg_test_CL_un_norm=6.816108852362936, max_test_CL_un_norm=457.18980992830444
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.125831611471402e-06, max_test_CL=5.593918831436895e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5921333871215588, max_test_CL_un_norm=4.0763163547835095
train epoch=157, loader_type='Both', approx_losses.avg=0.00012046000621275097, constraint_losses.avg=4.7577855507875535e-05
------------------------- test Main, avg_test_AL=0.00012142717629057254, avg_test_CL=9.300517644950279e-05, max_test_CL=0.006268991157412529
------------------------- test un normalized Main, avg_test_AL_un_norm=8.848458669112674, avg_test_CL_un_norm=6.777333430073078, max_test_CL_un_norm=456.82451639731596
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.091042661885429e-06, max_test_CL=5.445353235700168e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5895982989983125, max_test_CL_un_norm=3.968055925749586
train epoch=158, loader_type='Both', approx_losses.avg=0.0001203814635375729, constraint_losses.avg=4.766925640883745e-05
------------------------- test Main, avg_test_AL=0.0001212607159287824, avg_test_CL=9.328355474367056e-05, max_test_CL=0.006271644029766321
------------------------- test un normalized Main, avg_test_AL_un_norm=8.836328616699392, avg_test_CL_un_norm=6.797618973971916, max_test_CL_un_norm=457.0178079697698
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.108664212735483e-06, max_test_CL=5.5307500588241965e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5908823896575198, max_test_CL_un_norm=4.030285110902914
train epoch=159, loader_type='Both', approx_losses.avg=0.00012039690733552792, constraint_losses.avg=4.7643465366115656e-05
