WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 1500 and num of edges = 2568
num of nodes = 1500 and num of edges = 2568
num of nodes = 1500 and num of edges = 2568
num of nodes = 1500 and num of edges = 2568
train epoch=0, loader_type='Both', approx_losses.avg=0.00014899110006346805, constraint_losses.avg=5.665329160824296e-05
train epoch=394, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=395, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=396, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=397, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=398, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=399, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=400, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=401, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=402, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=403, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=404, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=405, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=406, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=407, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=408, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=409, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=410, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=411, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=412, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=413, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=414, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=415, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=416, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=417, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=418, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=419, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=420, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=421, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=422, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=423, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=424, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=425, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=426, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=427, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=428, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=429, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=430, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=431, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=432, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=433, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=434, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=435, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=436, loader_type='Both', approx_losses.avg=0.00014104850543535864, constraint_losses.avg=5.7849427741616854e-05
------------------------- test Main, avg_test_AL=0.00013024941748460427, avg_test_CL=0.00010288160876201235, max_test_CL=0.005064392928034067
------------------------- test un normalized Main, avg_test_AL_un_norm=9.491339768359474, avg_test_CL_un_norm=7.497033949073844, max_test_CL_un_norm=369.0448307619166
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.0066882129729837e-05, max_test_CL=6.24938402324915e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.733578701839741, max_test_CL_un_norm=4.553957041278
train epoch=437, loader_type='Both', approx_losses.avg=0.00014104850597585836, constraint_losses.avg=5.7849424749003935e-05
