WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 1000 and num of edges = 1817
num of nodes = 1000 and num of edges = 1817
num of nodes = 1000 and num of edges = 1817
num of nodes = 1000 and num of edges = 1817
train epoch=0, loader_type='Both', approx_losses.avg=0.00016511441698313566, constraint_losses.avg=6.790713376979092e-05
train epoch=129, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=130, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=131, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=132, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=133, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=134, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=135, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=136, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=137, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=138, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=139, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=140, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=141, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=142, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=143, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=144, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=145, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=146, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=147, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=148, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=149, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=150, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=151, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=152, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=153, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=154, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=155, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=156, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=157, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=158, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=159, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
